Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
07-10-2015,133,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,10,133,4,54,76,54
07-11-2015,84,Ozone,KENOSHA - WATER TOWER,55-059-0025,AQS,11,84,4,68,77,48
07-12-2015,72,PM2.5,CARY GROVE HS,17-111-0001,AQS,9,67,7,44,72,29
07/13/2015,52,PM2.5,CARY GROVE HS,17-111-0001,AQS,7,48,19,42,52,31
07/14/2015,50,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,11,44,26,49,50,29
07/15/2015,51,PM2.5,CARY GROVE HS,17-111-0001,AQS,13,42,7,36,51,13
07/16/2015,72,PM2.5,CARY GROVE HS,17-111-0001,AQS,8,42,4,46,72,32
07/17/2015,84,Ozone,Ogden Dunes- Water Treatment Plant,18-127-0024,AQS,8,84,4,50,59,42
07/18/2015,71,Ozone,NORTHBROOK WATER PLANT,17-031-4201,AQS,9,71,10,41,62,28
07/19/2015,52,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,8,44,7,19,52,37
07/20/2015,49,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,9,46,14,31,49,34
07/21/2015,45,Ozone,VILLAGE GARAGE,17-031-0001,AQS,7,45,7,21,44,44
07/22/2015,61,Ozone,VILLAGE GARAGE,17-031-0001,AQS,9,61,11,31,48,43
07/23/2015,156,Ozone,WATER PLANT,17-031-7002,AQS,8,156,24,43,63,53
07/24/2015,93,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,8,93,6,38,68,58
07/25/2015,126,Ozone,Whiting- Whiting HS,18-089-0030,AQS,8,126,11,31,71,28
07/26/2015,66,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,9,44,13,24,66,23
07/27/2015,93,Ozone,MORTON ARBORETUM,17-043-6001,AQS,10,93,21,23,64,28
07/28/2015,105,Ozone,REGIONAL OFFICE BUILDING,17-031-4007,AQS,7,105,9,34,68,38
07/29/2015,57,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,8,50,20,28,57,23
07/30/2015,58,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,7,51,21,45,58,26
07/31/2015,59,PM10,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,7,51,37,59,56,26
08-01-2015,58,Ozone,CARY GROVE HS,17-111-0001,AQS,8,58,39,32,54,32
08-02-2015,67,Ozone,CARY GROVE HS,17-111-0001,AQS,7,67,9,30,60,12
08-03-2015,51,Ozone,CARY GROVE HS,17-111-0001,AQS,9,51,7,19,47,33
08-04-2015,87,Ozone,Whiting- Whiting HS,18-089-0030,AQS,7,87,14,25,49,37
08-05-2015,64,Ozone,COOK COUNTY TRAILER,17-031-1601,AQS,9,64,9,29,55,46
08-06-2015,71,Ozone,Whiting- Whiting HS,18-089-0030,AQS,10,71,9,21,55,27
08-07-2015,56,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,8,49,3,17,56,32
08-08-2015,54,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,13,48,3,31,54,28
08-09-2015,71,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,10,47,4,22,71,25
08-10-2015,63,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,14,45,3,34,63,32
08-11-2015,53,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,13,36,6,24,53,32
08-12-2015,48,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,11,45,3,23,48,32
08/13/2015,53,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,11,47,6,33,53,32
08/14/2015,55,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,11,49,10,35,55,28
08/15/2015,105,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,11,105,14,23,54,33
08/16/2015,71,Ozone,COM ED MAINTENANCE BLDG,17-031-0076,AQS,11,71,3,26,62,25
08/17/2015,64,Ozone,NORTHBROOK WATER PLANT,17-031-4201,AQS,11,64,7,28,62,28
08/18/2015,90,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,7,90,3,11,50,31
08/19/2015,43,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,7,34,11,16,43,21
08/20/2015,47,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,7,37,43,31,47,29
08/21/2015,48,Ozone,NORTHBROOK WATER PLANT,17-031-4201,AQS,8,48,7,37,47,27
08/22/2015,58,Ozone,NORTHBROOK WATER PLANT,17-031-4201,AQS,8,58,3,25,54,25
08/23/2015,55,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,8,34,19,21,55,21
08/24/2015,41,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,7,35,40,31,41,20
08/25/2015,42,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,8,39,29,25,42,21
08/26/2015,49,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,9,32,4,17,49,26
08/27/2015,66,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,13,43,10,29,66,35
08/28/2015,67,PM2.5,GRAVES ES,17-031-3301,AQS,10,41,11,31,67,34
08/29/2015,73,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,11,44,3,20,73,26
08/30/2015,88,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,16,51,10,19,88,27
08/31/2015,82,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,15,61,23,47,82,57
09-01-2015,79,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,13,74,9,37,79,32
09-02-2015,115,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,8,115,9,45,79,36
09-03-2015,63,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,9,61,10,36,63,28
09-04-2015,71,Ozone,COOK COUNTY TRAILER,17-031-1601,AQS,11,71,4,34,60,26
09-05-2015,66,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,9,54,9,23,66,27
09-06-2015,105,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,8,105,9,28,68,22
09-07-2015,100,Ozone,WATER PLANT,17-031-7002,AQS,9,100,11,30,67,29
09-08-2015,66,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,9,38,4,24,66,25
09-09-2015,48,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,9,38,3,15,48,29
09-10-2015,51,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,10,32,6,28,51,34
09-11-2015,35,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,10,33,3,22,35,26
09-12-2015,36,Ozone,COOK COUNTY TRAILER,17-031-1601,AQS,9,36,4,17,32,25
09/13/2015,43,PM2.5,CARY GROVE HS,17-111-0001,AQS,8,42,21,22,43,29
09/14/2015,48,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,8,48,4,38,36,26
09/15/2015,67,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,8,67,9,35,47,30
09/16/2015,80,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,9,80,7,36,47,42
09/17/2015,59,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,8,51,4,34,59,32
09/18/2015,56,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,11,38,1,19,56,33
09/19/2015,41,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,11,38,24,12,41,28
09/20/2015,56,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,13,42,21,14,56,27
09/21/2015,43,Ozone,Whiting- Whiting HS,18-089-0030,AQS,10,43,7,17,41,30
09/22/2015,64,Ozone,WATER PLANT,17-031-7002,AQS,11,64,11,26,53,42
09/23/2015,93,Ozone,Whiting- Whiting HS,18-089-0030,AQS,13,93,17,29,52,40
09/24/2015,71,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,19,71,10,25,60,36
09/25/2015,74,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,16,74,10,28,58,36
09/26/2015,55,PM2.5,CARY GROVE HS,17-111-0001,AQS,17,50,20,20,55,32
09/27/2015,49,PM2.5,CARY GROVE HS,17-111-0001,AQS,11,29,6,18,49,27
09/28/2015,52,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,10,31,9,32,52,38
09/29/2015,42,PM10,Portage- Hwy 12,18-127-0023,AQS,15,38,14,42,41,32
09/30/2015,35,PM2.5,Gary- Madison St./ Gary Water/ IN American Water Co.,18-089-0031,AQS,10,31,10,19,35,18
10-01-2015,31,Ozone,VILLAGE GARAGE,17-031-0001,AQS,7,31,16,29,26,12
10-02-2015,34,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,7,30,26,22,34,13
10-03-2015,37,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,7,25,14,18,37,10
10-04-2015,36,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,11,19,6,9,36,8
10-05-2015,54,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,13,22,6,15,54,19
10-06-2015,52,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,11,31,6,18,52,27
10-07-2015,55,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,15,37,17,38,55,33
10-08-2015,52,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,10,42,33,31,52,40
10-09-2015,43,PM10,Portage- Hwy 12,18-127-0023,AQS,9,33,4,43,35,27
10-10-2015,47,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,9,38,4,33,47,34
10-11-2015,47,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,8,47,4,30,38,20
10-12-2015,58,PM10,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,8,37,37,58,51,34
10/13/2015,49,PM10,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,9,28,23,49,48,38
10/14/2015,43,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,10,31,10,27,43,43
10/15/2015,53,PM10,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,10,38,24,53,49,37
10/16/2015,37,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,9,31,7,30,37,35
10/17/2015,45,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,10,33,4,24,45,38
10/18/2015,60,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,13,38,27,30,60,43
10/19/2015,96,PM10,VILLAGE HALL,17-031-1016,AQS,11,48,16,96,43,26
10/20/2015,70,PM10,VILLAGE HALL,17-031-1016,AQS,9,46,10,70,60,49
10/21/2015,63,PM2.5,VILLAGE HALL,17-031-1016,AQS,10,47,4,53,63,38
10/22/2015,43,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,11,33,4,24,43,25
10/23/2015,45,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,10,26,9,34,45,24
10/24/2015,43,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,10,23,29,20,43,24
10/25/2015,43,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,10,32,9,12,43,29
10/26/2015,54,PM2.5,CARY GROVE HS,17-111-0001,AQS,11,38,17,37,54,38
10/27/2015,48,PM2.5,VILLAGE HALL,17-031-1016,AQS,8,31,7,24,48,30
10/28/2015,29,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,8,24,21,7,29,22
10/29/2015,57,PM10,WASHINGTON HS,17-031-0022,AQS,7,22,24,57,23,25
10/30/2015,48,PM10,WASHINGTON HS,17-031-0022,AQS,10,26,27,48,38,43
10/31/2015,49,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,8,21,14,7,49,21
11-01-2015,39,PM2.5,CARY GROVE HS,17-111-0001,AQS,8,31,16,10,39,33
11-02-2015,45,PM2.5,CARY GROVE HS,17-111-0001,AQS,9,34,7,36,45,43
11-03-2015,62,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,11,27,10,60,62,49
11-04-2015,164,PM2.5,Ogden Dunes- Water Treatment Plant,18-127-0024,AQS,11,34,9,50,164,46
11-05-2015,59,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,2,30,6,53,59,22
11-06-2015,45,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,23,30,19,45,21
11-07-2015,47,PM2.5,CARY GROVE HS,17-111-0001,AQS,3,28,23,16,47,30
11-08-2015,80,PM2.5,CARY GROVE HS,17-111-0001,AQS,5,32,9,31,80,43
11-09-2015,75,PM2.5,CARY GROVE HS,17-111-0001,AQS,9,32,6,54,75,53
11-10-2015,80,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,7,36,20,61,80,54
11-11-2015,67,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,8,35,9,56,67,40
11-12-2015,48,PM2.5,CARY GROVE HS,17-111-0001,AQS,2,23,39,13,48,19
11/13/2015,54,SO2,NIPSCO Dunes Acres,18-127-0011,AQS,3,29,54,22,34,37
11/14/2015,50,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,30,10,39,50,36
11/15/2015,44,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,36,6,14,44,39
11/16/2015,44,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,3,29,9,33,44,32
11/17/2015,51,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,2,29,4,14,51,24
11/18/2015,49,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,31,4,18,49,33
11/19/2015,36,SO2,NIPSCO Dunes Acres,18-127-0011,AQS,2,31,36,15,36,23
11/20/2015,41,NO2,CTA BUILDING,17-031-0063,AQS,2,31,14,23,24,41
11/21/2015,33,PM2.5,Ogden Dunes- Water Treatment Plant,18-127-0024,AQS,2,33,19,14,33,33
11/22/2015,50,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,2,29,14,15,50,33
11/23/2015,49,NO2,CTA BUILDING,17-031-0063,AQS,3,28,10,15,47,49
11/24/2015,82,NO2,CTA BUILDING,17-031-0063,AQS,6,26,6,44,79,82
11/25/2015,62,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,5,33,6,27,62,39
11/26/2015,52,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,30,4,18,52,17
11/27/2015,43,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,34,3,13,43,11
11/28/2015,38,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,34,4,8,38,26
11/29/2015,55,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,3,31,11,12,55,34
11/30/2015,53,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,2,26,9,21,53,25
12-01-2015,40,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,3,26,11,21,40,36
12-02-2015,44,PM2.5,WASHINGTON HS,17-031-0022,AQS,2,25,20,12,44,35
12-03-2015,53,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,19,13,31,53,30
12-04-2015,56,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,3,20,6,40,56,35
12-05-2015,59,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,3,19,7,20,59,32
12-06-2015,71,PM2.5,WASHINGTON HS,17-031-0022,AQS,6,18,13,26,71,30
12-07-2015,75,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,7,21,10,39,75,31
12-08-2015,64,PM2.5,VILLAGE HALL,17-031-1016,AQS,3,22,6,38,64,29
12-09-2015,55,PM2.5,CARY GROVE HS,17-111-0001,AQS,3,19,9,38,55,36
12-10-2015,62,PM10,VILLAGE HALL,17-031-1016,AQS,3,31,9,62,37,26
12-11-2015,45,PM2.5,VILLAGE HALL,17-031-1016,AQS,5,24,17,42,45,36
12-12-2015,84,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,5,17,3,50,84,27
12/13/2015,54,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,3,34,3,16,54,23
12/14/2015,38,Ozone,COOK COUNTY TRAILER,17-031-1601,AQS,2,38,13,8,35,23
12/15/2015,36,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,24,9,10,36,22
12/16/2015,43,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,3,23,34,12,43,26
12/17/2015,44,PM2.5,MAYFAIR PUMP STATION,17-031-0052,AQS,2,28,29,15,44,29
12/18/2015,38,NO2,CTA BUILDING,17-031-0063,AQS,2,30,24,16,27,38
12/19/2015,28,NO2,CTA BUILDING,17-031-0063,AQS,3,24,26,16,27,28
12/20/2015,42,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,3,29,4,16,42,25
12/21/2015,47,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,2,25,3,12,47,29
12/22/2015,53,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,17,14,17,53,25
12/23/2015,54,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,3,30,1,13,54,25
12/24/2015,30,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,3,27,10,14,30,28
12/25/2015,43,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,5,29,13,11,43,25
12/26/2015,52,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,2,27,3,14,52,25
12/27/2015,31,Ozone,LARSEN JUNIOR HIGH,17-089-0005,AQS,2,31,3,12,25,10
12/28/2015,31,Ozone,LARSEN JUNIOR HIGH,17-089-0005,AQS,2,31,1,9,29,24
12/29/2015,33,NO2,CTA BUILDING,17-031-0063,AQS,2,29,3,10,32,33
12/30/2015,42,PM2.5,CARY GROVE HS,17-111-0001,AQS,2,31,30,11,42,39
12/31/2015,50,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,2,32,27,15,50,32
01-01-2016,43,PM2.5,East Chicago- Franklin School/ Washington School (Ben. Franklin),18-089-0006,AQS,2,34,31,15,43,27
01-02-2016,34,Ozone,LARSEN JUNIOR HIGH,17-089-0005,AQS,2,34,16,13,30,32
01-03-2016,47,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,2,33,37,25,47,26
01-04-2016,34,Ozone,CAMP LOGAN TRAILER,17-097-1007,AQS,2,34,9,25,22,34
01-05-2016,39,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,23,4,20,39,39
01-06-2016,48,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,3,20,4,31,48,39
01-07-2016,61,PM2.5,MAYFAIR PUMP STATION,17-031-0052,AQS,5,21,4,32,61,39
01-08-2016,58,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,5,20,1,21,58,38
01-09-2016,47,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,5,26,1,10,47,23
01-10-2016,37,SO2,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,2,33,37,17,35,17
01-11-2016,40,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,3,30,11,19,40,37
01-12-2016,67,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,30,39,31,67,28
01/13/2016,58,NO2,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,24,9,20,52,58
01/14/2016,57,PM2.5,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,5,37,4,21,57,42
01/15/2016,61,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,3,35,13,19,61,35
01/16/2016,57,PM2.5,REGIONAL OFFICE BUILDING,17-031-4007,AQS,2,33,16,10,57,30
01/17/2016,42,NO2,IEPA TRAILER,17-031-3103,AQS,2,31,11,20,39,42
01/18/2016,51,NO2,IEPA TRAILER,17-031-3103,AQS,2,31,23,17,35,51
01/19/2016,63,NO2,IEPA TRAILER,17-031-3103,AQS,3,27,4,22,58,63
01/20/2016,61,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,5,25,9,20,61,39
01/21/2016,77,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,6,29,36,40,77,46
01/22/2016,65,PM2.5,PERSHING SCHOOL,17-197-1002,AQS,6,29,6,17,65,47
01/23/2016,52,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,3,31,3,16,52,38
01/24/2016,65,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,3,29,7,25,65,36
01/25/2016,62,PM2.5,Gary- Burr St./ pumping station near truck stop,18-089-0026,AQS,3,27,6,25,62,34
01/26/2016,37,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,2,32,19,11,37,24
01/27/2016,36,NO2,CTA BUILDING,17-031-0063,AQS,2,33,11,24,32,36
01/28/2016,39,NO2,CTA BUILDING,17-031-0063,AQS,2,31,24,16,36,39
01/29/2016,48,NO2,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,28,11,17,25,48
01/30/2016,46,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,5,22,7,19,46,29
01/31/2016,67,PM2.5,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,5,25,31,21,67,30
02-01-2016,68,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,8,26,16,32,68,42
02-02-2016,69,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,9,28,6,27,69,35
02-03-2016,35,NO2,CTA BUILDING,17-031-0063,AQS,5,31,16,9,31,35
02-04-2016,37,NO2,CTA BUILDING,17-031-0063,AQS,2,33,10,20,33,37
02-05-2016,56,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,30,4,26,56,42
02-06-2016,62,PM2.5,VILLAGE HALL,17-031-1016,AQS,5,32,11,23,62,40
02-07-2016,40,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,5,32,24,17,40,33
02-08-2016,40,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,2,28,10,17,40,30
02-09-2016,61,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,2,32,23,31,61,37
02-10-2016,55,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,33,41,46,55,54
02-11-2016,73,NO2,IEPA TRAILER,17-031-3103,AQS,6,36,3,27,42,73
02-12-2016,69,PM10,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,6,40,29,69,54,58
02/13/2016,68,NO2,IEPA TRAILER,17-031-3103,AQS,3,37,14,19,41,68
02/14/2016,41,NO2,IEPA TRAILER,17-031-3103,AQS,5,34,3,11,36,41
02/15/2016,86,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,27,1,23,86,39
02/16/2016,71,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,5,27,4,24,71,43
02/17/2016,59,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,5,35,4,19,59,42
02/18/2016,58,PM2.5,VILLAGE HALL,17-031-1016,AQS,5,31,7,25,58,41
02/19/2016,57,PM10,WASHINGTON HS,17-031-0022,AQS,3,41,31,57,41,21
02/20/2016,33,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,30,24,19,33,33
02/21/2016,40,PM2.5,East Chicago- Franklin School/ Washington School (Ben. Franklin),18-089-0006,AQS,3,30,1,14,40,19
02/22/2016,53,NO2,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,31,23,26,47,53
02/23/2016,69,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,13,35,19,23,69,40
02/24/2016,62,PM2.5,Gary- Madison St./ Gary Water/ IN American Water Co.,18-089-0031,AQS,6,35,1,62,62,28
02/25/2016,39,NO2,CTA BUILDING,17-031-0063,AQS,2,35,1,10,28,39
02/26/2016,41,NO2,CTA BUILDING,17-031-0063,AQS,2,34,4,14,34,41
02/27/2016,64,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,2,35,11,21,64,26
02/28/2016,66,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,2,45,10,18,66,22
02/29/2016,39,Ozone,NORTHBROOK WATER PLANT,17-031-4201,AQS,2,39,16,16,25,32
03-01-2016,37,Ozone,LARSEN JUNIOR HIGH,17-089-0005,AQS,3,37,19,15,32,37
03-02-2016,75,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,38,39,35,75,46
03-03-2016,59,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,36,6,14,59,32
03-04-2016,78,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,42,7,24,78,48
03-05-2016,71,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,3,34,7,22,71,36
03-06-2016,68,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,31,4,18,68,23
03-07-2016,75,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,38,4,28,75,35
03-08-2016,87,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,44,3,35,87,25
03-09-2016,54,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,2,29,6,19,54,36
03-10-2016,59,PM2.5,East Chicago- Franklin School/ Washington School (Ben. Franklin),18-089-0006,AQS,7,24,1,25,59,21
03-11-2016,40,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,9,31,23,28,40,38
03-12-2016,81,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,7,32,6,35,81,38
03/13/2016,70,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,5,44,9,17,70,40
03/14/2016,70,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,3,35,7,21,70,40
03/15/2016,76,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,7,38,11,33,76,37
03/16/2016,41,Ozone,COOK COUNTY TRAILER,17-031-4002,AQS,2,41,23,31,31,25
03/17/2016,40,Ozone,COOK COUNTY TRAILER,17-031-4002,AQS,3,40,27,28,23,29
03/18/2016,35,Ozone,CAMP LOGAN TRAILER,17-097-1007,AQS,3,35,29,15,29,25
03/19/2016,43,PM2.5,COM ED TRAINING CENTER,17-197-1011,AQS,3,37,11,22,43,20
03/20/2016,43,NO2,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,42,4,14,30,43
03/21/2016,48,NO2,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,40,9,25,37,48
03/22/2016,78,PM2.5,Ogden Dunes- Water Treatment Plant,18-127-0024,AQS,3,43,3,50,78,46
03/23/2016,68,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,5,32,29,23,68,25
